attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
73,73,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_073.csv,0.1298862424298477,2.0,5000,2026-07-29T23:48:49.227921+00:00
74,74,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_074.csv,0.11368684715785093,2.0,5000,2026-07-29T23:48:49.428696+00:00
75,75,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_075.csv,0.08353554840232391,2.0,5000,2026-07-29T23:48:49.635284+00:00
76,76,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_076.csv,0.1387733051315081,2.0,5000,2026-07-29T23:48:49.832355+00:00
77,77,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_077.csv,0.05288397722415539,2.0,5000,2026-07-29T23:48:50.036068+00:00
78,78,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_078.csv,0.05288397722415539,2.0,5000,2026-07-29T23:48:50.248766+00:00
79,79,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_079.csv,0.012026890124161582,2.0,5000,2026-07-29T23:48:50.447938+00:00
80,80,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_080.csv,-0.02184220907861345,2.0,5000,2026-07-29T23:48:50.655620+00:00
81,81,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_081.csv,0.049668540661741645,2.0,5000,2026-07-29T23:48:50.843358+00:00
82,82,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_082.csv,0.012026890124161582,2.0,5000,2026-07-29T23:48:51.037416+00:00
83,83,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_083.csv,0.05817687250169001,2.0,5000,2026-07-29T23:48:51.256581+00:00
84,84,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_084.csv,0.14050359128509626,2.0,5000,2026-07-29T23:48:51.489591+00:00
85,85,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_085.csv,0.011983611565483443,2.0,5000,2026-07-29T23:48:51.688358+00:00
86,86,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_086.csv,0.21205036082142215,2.0,5000,2026-07-29T23:48:51.888196+00:00
87,87,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_087.csv,0.11795605175188939,2.0,5000,2026-07-29T23:48:52.097866+00:00
88,88,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_088.csv,0.1648742987579226,2.0,5000,2026-07-29T23:48:52.314095+00:00
89,89,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_089.csv,0.012026890124161582,2.0,5000,2026-07-29T23:48:52.512982+00:00
90,90,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_090.csv,0.1387733051315081,2.0,5000,2026-07-29T23:48:52.708803+00:00
