attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
91,91,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_091.csv,1000,1000.2426470006271,0.24264700062713018,1998.1165633303808,2998.359210331008,2.0,1,12000,1000,5000,2026-07-30T19:50:22.535086+00:00
92,92,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_092.csv,1000,1000.32034664463,0.32034664463003537,1998.8136442141624,2999.1339908587925,2.0,1,12000,1000,5000,2026-07-30T19:50:22.604375+00:00
93,93,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_093.csv,1000,1000.0767351425175,0.07673514251746383,1998.5009124087592,2998.5776475512766,2.0,1,12000,1000,5000,2026-07-30T19:50:22.664664+00:00
94,94,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_094.csv,1000,1000.7069497925572,0.706949792557225,1999.415139681586,3000.122089474143,2.0,1,12000,1000,5000,2026-07-30T19:50:22.718649+00:00
95,95,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_095.csv,1000,1000.2013169731233,0.20131697312331198,1998.6641135390853,2998.8654305122086,2.0,1,12000,1000,5000,2026-07-30T19:50:22.777901+00:00
96,96,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_096.csv,1000,1000.2569349624996,0.25693496249959935,1998.7396765583294,2998.996611520829,2.0,1,12000,1000,5000,2026-07-30T19:50:22.845452+00:00
97,97,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_097.csv,1000,1000.1358777563494,0.13587775634937316,1998.352050565927,2998.4879283222763,2.0,1,12000,1000,5000,2026-07-30T19:50:22.912016+00:00
98,98,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_098.csv,1000,1000.269149549048,0.269149549048052,1998.7273624475697,2998.9965119966178,2.0,1,12000,1000,5000,2026-07-30T19:50:22.968114+00:00
99,99,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_099.csv,1000,1000.16593523854,0.16593523853998704,1998.5489570878171,2998.714892326357,2.0,1,12000,1000,5000,2026-07-30T19:50:23.025036+00:00
100,100,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_100.csv,1000,1000.3985857177529,0.3985857177528942,1999.8080982536942,3000.206683971447,2.0,1,12000,1000,5000,2026-07-30T19:50:23.080271+00:00
