attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
78,78,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_078.csv,0.2294266504791267,2.0,5000,2026-07-29T23:47:24.531239+00:00
79,79,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_079.csv,0.22125459767971734,2.0,5000,2026-07-29T23:47:24.735852+00:00
80,80,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_080.csv,0.012026890124161582,2.0,5000,2026-07-29T23:47:24.951868+00:00
81,81,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_081.csv,0.08353554840232391,2.0,5000,2026-07-29T23:47:25.155921+00:00
82,82,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_082.csv,0.23699161269814795,2.0,5000,2026-07-29T23:47:25.351043+00:00
83,83,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_083.csv,0.2294266504791267,2.0,5000,2026-07-29T23:47:25.552290+00:00
84,84,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_084.csv,0.011983611565483443,2.0,5000,2026-07-29T23:47:25.758675+00:00
85,85,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_085.csv,0.13344393050033432,2.0,5000,2026-07-29T23:47:25.982083+00:00
86,86,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_086.csv,0.05166896309742697,2.0,5000,2026-07-29T23:47:26.188163+00:00
87,87,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_087.csv,0.10247537805844331,2.0,5000,2026-07-29T23:47:26.396819+00:00
88,88,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_088.csv,0.05166896309742697,2.0,5000,2026-07-29T23:47:26.599180+00:00
89,89,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_089.csv,0.10999775212189888,2.0,5000,2026-07-29T23:47:26.797146+00:00
90,90,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_090.csv,0.05027570734273468,2.0,5000,2026-07-29T23:47:27.013753+00:00
91,91,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_091.csv,0.05790361652543652,2.0,5000,2026-07-29T23:47:27.215672+00:00
92,92,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_092.csv,0.1449524487970848,2.0,5000,2026-07-29T23:47:27.409809+00:00
93,93,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_093.csv,0.10357259609259017,2.0,5000,2026-07-29T23:47:27.610598+00:00
94,94,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_094.csv,0.012495332077833154,2.0,5000,2026-07-29T23:47:27.806475+00:00
95,95,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_095.csv,0.04978839177579175,2.0,5000,2026-07-29T23:47:28.012729+00:00
96,96,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_096.csv,0.05027570734273468,2.0,5000,2026-07-29T23:47:28.222644+00:00
97,97,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_097.csv,0.12443591406099586,2.0,5000,2026-07-29T23:47:28.423933+00:00
98,98,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_098.csv,0.09407841627194102,2.0,5000,2026-07-29T23:47:28.622910+00:00
99,99,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_099.csv,0.20977915809362457,2.0,5000,2026-07-29T23:47:28.814936+00:00
100,100,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_100.csv,0.2385329194287351,2.0,5000,2026-07-29T23:47:29.023834+00:00
