attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
82,82,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_082.csv,0.049668540661741645,2.0,5000,2026-07-29T21:29:46.502646+00:00
83,83,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_083.csv,0.012026890124161582,2.0,5000,2026-07-29T21:29:46.690766+00:00
84,84,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_084.csv,0.03597145942308089,2.0,5000,2026-07-29T21:29:46.875913+00:00
85,85,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_085.csv,0.05430855843133031,2.0,5000,2026-07-29T21:29:47.050648+00:00
86,86,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_086.csv,0.05027570734273468,2.0,5000,2026-07-29T21:29:47.223651+00:00
87,87,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_087.csv,0.14050359128509626,2.0,5000,2026-07-29T21:29:47.406238+00:00
88,88,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_088.csv,0.08353554840232391,2.0,5000,2026-07-29T21:29:47.581844+00:00
89,89,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_089.csv,0.14434072937092424,2.0,5000,2026-07-29T21:29:47.758644+00:00
90,90,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_090.csv,0.08657628887749524,2.0,5000,2026-07-29T21:29:47.925012+00:00
91,91,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_091.csv,0.05288397722415539,2.0,5000,2026-07-29T21:29:48.088633+00:00
92,92,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_092.csv,0.25150790775842324,2.0,5000,2026-07-29T21:29:48.253667+00:00
93,93,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_093.csv,0.12443591406099586,2.0,5000,2026-07-29T21:29:48.420399+00:00
94,94,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_094.csv,0.05027570734273468,2.0,5000,2026-07-29T21:29:48.585872+00:00
95,95,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_095.csv,0.12849280939735763,2.0,5000,2026-07-29T21:29:48.756563+00:00
96,96,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_096.csv,0.047550456388307794,2.0,5000,2026-07-29T21:29:48.925346+00:00
97,97,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_097.csv,0.1648742987579226,2.0,5000,2026-07-29T21:29:49.094814+00:00
98,98,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_098.csv,0.012495332077833154,2.0,5000,2026-07-29T21:29:49.271719+00:00
99,99,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_099.csv,0.1387733051315081,2.0,5000,2026-07-29T21:29:49.458950+00:00
100,100,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_100.csv,0.05430855843133031,2.0,5000,2026-07-29T21:29:49.626700+00:00
